pos,age,muslim,rel_others,yoruba,igbo,eth_others,nc,nw,se,ss,sw,lat,lng,wealth,urban
0,16,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,17644,1
0,30,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,114762,1
0,39,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,129679,1
1,34,0,0,0,1,0,1,0,0,0,0,7.33442,8.976706,122371,1
0,27,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,200595,1
0,25,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,15168,1
0,27,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,155027,1
0,17,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,155027,1
0,16,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,-58398,1
0,24,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,-58398,1
0,29,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,84253,1
0,27,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,64788,1
0,30,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,55633,1
0,17,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,97411,1
0,49,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,-22807,1
0,47,0,0,0,0,1,1,0,0,0,0,7.33442,8.976706,-19811,1
0,27,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-87509,0
0,21,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-42602,0
0,31,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-61302,0
0,46,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,14930,0
0,35,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,14930,0
0,19,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-89636,0
0,21,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-40024,0
0,18,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-40024,0
0,34,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-56370,0
0,19,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-87575,0
0,38,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-57797,0
0,23,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-83032,0
0,49,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-49424,0
0,17,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-49424,0
0,21,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-76193,0
0,19,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-27572,0
0,36,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-26221,0
0,20,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-95330,0
0,25,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-144956,0
0,20,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-87499,0
0,36,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-17093,0
0,19,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-91442,0
0,38,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,20500,0
0,41,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,20500,0
0,30,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-88878,0
0,35,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-88878,0
0,42,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-103359,0
0,18,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-103359,0
0,30,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-60375,0
0,22,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-60375,0
0,17,0,0,0,0,1,1,0,0,0,0,7.296585,8.20877,-60375,0
0,44,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-113602,0
0,28,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-36872,0
0,17,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-36872,0
0,31,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-126035,0
0,31,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-126035,0
0,30,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-94539,0
0,33,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-89657,0
0,48,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-72011,0
0,22,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-72011,0
0,33,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-112101,0
0,34,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-108973,0
0,26,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-64690,0
0,22,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-9478,0
0,30,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-93927,0
0,24,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-95537,0
0,20,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-95537,0
0,34,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-107896,0
0,25,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-105138,0
0,33,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-105138,0
0,27,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-101911,0
0,18,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-101911,0
0,20,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-97523,0
0,33,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-99021,0
0,32,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-114700,0
0,35,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-118389,0
0,30,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-102798,0
0,38,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-81183,0
0,19,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,3398,0
0,30,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-83038,0
0,34,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-59683,0
0,43,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-77988,0
0,29,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-30088,0
0,48,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-30088,0
0,39,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-86416,0
0,21,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-86416,0
0,20,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-86416,0
0,16,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-86416,0
0,25,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-51444,0
0,47,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-41683,0
0,44,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-41683,0
0,29,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-41683,0
0,40,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-10947,0
0,31,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-70584,0
0,20,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-70584,0
0,35,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-41193,0
0,26,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-41193,0
0,40,0,0,0,0,1,1,0,0,0,0,7.187582,9.677511,-75681,0
0,25,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-96900,0
0,18,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-87046,0
0,28,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-101368,0
0,18,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-69369,0
0,26,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-97351,0
0,26,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-106569,0
0,15,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-80269,0
0,34,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-31924,0
0,25,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-31924,0
0,18,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-80268,0
0,19,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-67843,0
0,40,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-91640,0
0,31,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-109545,0
0,49,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-66166,0
0,33,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-90968,0
0,16,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-90968,0
0,28,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-114605,0
0,43,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-108525,0
0,43,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-107533,0
0,20,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-107533,0
0,33,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-107533,0
0,19,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-95760,0
0,48,0,1,0,0,1,1,0,0,0,0,7.293197,9.682045,-80161,0
0,23,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-80161,0
1,30,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-78080,0
0,32,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-106368,0
0,22,0,1,0,0,1,1,0,0,0,0,7.293197,9.682045,-103066,0
0,45,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-98512,0
0,22,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-85652,0
0,18,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-56793,0
0,34,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-73776,0
0,26,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-72197,0
0,25,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-111323,0
0,22,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-101095,0
0,40,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-89699,0
0,29,0,1,0,0,1,1,0,0,0,0,7.293197,9.682045,-110399,0
0,22,0,0,0,0,1,1,0,0,0,0,7.293197,9.682045,-93663,0
0,30,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,60783,1
0,25,0,0,0,1,0,1,0,0,0,0,7.72715,8.55256,162027,1
0,34,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,71981,1
0,15,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,71981,1
0,27,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,113151,1
0,40,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,116584,1
0,19,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,116584,1
0,19,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,116584,1
0,30,0,0,0,1,0,1,0,0,0,0,7.72715,8.55256,147149,1
0,39,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,119036,1
0,30,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,119036,1
0,15,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,119036,1
0,34,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,74109,1
0,26,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,148953,1
0,18,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,55800,1
0,20,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,55800,1
0,26,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,132231,1
0,29,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,96293,1
0,37,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,162291,1
0,20,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,151724,1
0,17,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,151724,1
0,16,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,35752,1
0,31,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,115759,1
0,30,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,115759,1
0,26,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,115759,1
0,31,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,115759,1
0,21,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,49907,1
0,27,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,71007,1
0,29,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,47657,1
0,16,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,47657,1
0,30,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,116404,1
0,24,0,0,0,1,0,1,0,0,0,0,7.72715,8.55256,115029,1
0,46,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,24486,1
0,28,0,0,0,0,1,1,0,0,0,0,7.72715,8.55256,121647,1
1,21,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-58613,0
1,35,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-73254,0
1,30,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-86956,0
0,49,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-78879,0
0,24,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-78879,0
1,36,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-35441,0
1,35,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-95687,0
1,22,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-45444,0
1,20,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-45444,0
1,18,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-45444,0
1,16,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-108275,0
1,17,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-112114,0
1,23,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,7819,0
1,47,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-25012,0
1,16,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-25012,0
1,16,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-22182,0
1,38,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-23250,0
0,15,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-23250,0
1,44,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-87672,0
1,34,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-16839,0
1,17,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-16839,0
1,15,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-16839,0
1,35,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-64985,0
1,15,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-64985,0
1,30,0,0,0,0,1,1,0,0,0,0,6.955776,8.307408,-75343,0
0,42,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-4381,0
0,30,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-3632,0
0,20,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-19408,0
0,27,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-19408,0
0,24,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-7016,0
0,18,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-7016,0
0,35,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-45081,0
0,18,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-45081,0
0,33,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-57583,0
0,30,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-37539,0
0,49,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-30493,0
0,31,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,6208,0
0,27,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,49662,0
0,22,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,49662,0
0,23,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,6923,0
0,23,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,12490,0
0,29,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,-8046,0
0,25,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,9837,0
0,45,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,10293,0
0,25,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,10293,0
0,22,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,10293,0
0,15,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,10293,0
0,16,0,0,0,0,1,1,0,0,0,0,7.119258,7.626355,3373,0
0,30,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,77228,1
1,45,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-106792,1
0,22,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,45331,1
1,25,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-61414,1
0,28,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,158162,1
0,18,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,158162,1
0,28,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,124491,1
0,37,0,0,0,1,0,1,0,0,0,0,6.84829,8.434496,48485,1
0,30,0,0,0,1,0,1,0,0,0,0,6.84829,8.434496,36064,1
1,26,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,74614,1
1,28,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,48796,1
1,38,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,74662,1
0,16,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,74662,1
0,27,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-45684,1
0,25,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-73924,1
1,20,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-5824,1
1,25,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,40708,1
0,33,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-61287,1
0,15,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,20459,1
1,35,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-50731,1
0,20,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-50731,1
1,36,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,63031,1
0,16,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,63031,1
1,23,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,20156,1
1,24,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,-54271,1
0,25,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,206882,1
0,29,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,84929,1
0,25,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,126778,1
0,30,0,0,0,0,1,1,0,0,0,0,6.84829,8.434496,121376,1
0,31,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-99663,0
0,25,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-77239,0
0,19,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-77239,0
0,20,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,11501,0
0,30,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,15182,0
0,37,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,11085,0
0,40,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-51984,0
0,20,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,18741,0
0,41,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-27217,0
0,40,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-7531,0
0,20,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-7531,0
0,28,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-83329,0
0,31,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-28104,0
0,15,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-69774,0
0,18,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-54025,0
0,24,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-54025,0
0,25,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-65297,0
0,31,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-10555,0
0,25,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-54452,0
0,23,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,60204,0
0,18,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,17061,0
0,35,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-32871,0
0,25,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-47139,0
0,45,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-43904,0
0,15,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,-43904,0
0,34,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,7472,0
0,32,0,0,0,0,1,1,0,0,0,0,7.178323,7.813354,19972,0
0,35,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,29775,0
0,33,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,34478,0
0,28,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,143951,0
0,26,0,0,0,1,0,1,0,0,0,0,7.122212,7.79639,71639,0
0,20,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,78192,0
0,26,0,0,0,1,0,1,0,0,0,0,7.122212,7.79639,95327,0
0,22,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,-20733,0
0,21,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,-20733,0
0,25,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,-10224,0
0,26,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,28240,0
0,35,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,93619,0
0,28,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,184922,0
0,25,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,149716,0
0,33,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,102066,0
0,21,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,102066,0
0,23,1,0,0,0,1,1,0,0,0,0,7.122212,7.79639,19334,0
0,24,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,5435,0
0,22,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,5435,0
0,20,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,5435,0
0,45,0,0,0,0,1,1,0,0,0,0,7.122212,7.79639,5435,0
0,46,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,65005,0
0,20,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,65005,0
0,17,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,65005,0
0,28,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-18352,0
0,27,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-18352,0
0,23,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-18352,0
0,20,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-18352,0
0,17,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-18352,0
0,31,0,0,0,0,0,1,0,0,0,0,7.10258,8.099183,128330,0
0,45,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-17292,0
0,35,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-17292,0
0,33,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-17292,0
0,36,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,84513,0
0,17,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,84513,0
0,28,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,58361,0
0,48,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,68242,0
0,35,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,100337,0
0,45,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,3180,0
0,21,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,73079,0
0,35,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-15354,0
0,27,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-38529,0
0,18,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-9988,0
0,25,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-75513,0
0,22,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-75513,0
0,38,0,0,0,1,0,1,0,0,0,0,7.10258,8.099183,87404,0
0,15,0,0,0,1,0,1,0,0,0,0,7.10258,8.099183,87404,0
0,21,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-54265,0
0,19,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-54265,0
0,43,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,57162,0
0,43,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,76716,0
1,38,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,88850,0
0,20,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-10496,0
0,30,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-5428,0
0,15,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,-5428,0
0,20,0,0,0,0,1,1,0,0,0,0,7.10258,8.099183,56319,0
0,40,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,59637,0
0,29,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,13439,0
0,39,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-663,0
0,30,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,79910,0
0,48,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-42061,0
0,15,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-42061,0
0,44,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-42061,0
0,20,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-42061,0
0,40,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-62606,0
0,31,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-74558,0
0,23,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-37691,0
0,41,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-62634,0
0,18,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-62634,0
0,15,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-62634,0
0,27,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,113628,0
0,22,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,459,0
0,18,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,459,0
0,38,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-65751,0
0,37,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,26172,0
0,15,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,26172,0
0,28,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,26172,0
0,37,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-30370,0
0,29,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-30370,0
0,22,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-37474,0
0,19,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-37474,0
0,18,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-37474,0
0,23,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-41829,0
0,40,0,0,0,0,1,1,0,0,0,0,7.481109,7.98704,-11631,0
